35410023-A_0.35 8858 Maq 1 Alpha 550
CCH,tension
0.868,66.0
0.867,70.5
0.867,66.1
0.87,63.9
0.871,65.2
0.873,66.2
0.872,63.8
0.871,67.9
0.868,66.1
0.868,67.0
0.859,66.1
0.876,69.1
0.869,69.5
0.872,71.7
0.87,65.0
0.871,69.9
0.867,66.6
0.869,69.3
0.865,69.5
0.86,67.3
0.868,65.7
0.871,69.3
0.866,67.8
0.869,68.7
0.874,66.1
0.869,67.9
0.864,66.4
0.878,65.9
0.875,71.6
0.864,67.7
0.876,68.2
0.872,72.8
0.865,68.0
0.88,67.1
0.865,69.6
0.866,66.1
0.872,67.4
0.869,66.4
0.874,67.1
0.874,65.3
0.865,66.9
0.872,68.1
0.875,69.3
0.864,69.6
0.872,64.5
0.873,69.0
0.874,67.4
0.866,66.4
0.87,66.1
0.872,65.7
0.872,66.6
0.877,66.3
0.871,67.2
0.87,66.0
0.873,69.7
0.861,69.1
0.864,68.7
0.869,66.0
0.864,68.8
0.876,67.0
0.873,67.5
0.868,68.2
0.873,66.4
0.864,65.4
0.868,66.8
0.862,67.8
0.866,64.4
0.864,66.7
0.866,63.6
0.873,66.9
0.866,63.7
0.864,68.7
0.874,67.6
0.87,64.0
0.866,67.7
0.871,66.9
0.87,72.1
0.869,70.0
0.871,66.1
0.867,67.0
0.866,66.1
0.874,66.5
0.871,63.8
0.869,68.2
0.87,67.9
0.865,65.8
0.865,68.3
0.867,64.8
0.874,68.3
0.875,68.3
0.869,63.6
0.874,65.5
0.869,68.8
0.867,67.0
0.873,64.0
0.862,65.0
0.87,67.0
0.87,66.8
0.873,67.4
0.871,69.5
