13532150-A_1 5444 Maq 1 Alpha 550
CCH,tension
1.348,158.0
1.354,155.2
1.352,163.6
1.353,176.2
1.346,157.9
1.35,164.1
1.354,173.3
1.362,160.1
1.353,151.8
1.351,166.3
1.348,161.5
1.345,169.2
1.341,158.5
1.356,157.0
1.354,163.8
1.356,165.5
1.349,161.1
1.347,160.5
1.347,170.4
1.352,162.3
1.35,158.4
1.351,155.2
1.349,162.7
1.352,163.6
1.35,160.3
1.344,167.7
1.352,151.0
1.351,153.7
1.35,171.2
1.352,165.7
1.354,150.7
1.353,173.1
1.347,166.3
1.351,147.7
1.352,160.9
1.348,165.6
1.345,165.6
1.351,159.5
1.351,152.3
1.349,159.9
1.36,158.2
1.353,167.8
1.358,158.6
1.356,167.2
1.349,149.3
1.359,156.9
1.35,155.4
1.348,168.3
1.353,157.3
1.348,153.3
1.348,168.6
1.349,162.5
1.354,162.6
1.351,169.7
1.358,157.9
1.35,167.2
1.348,164.5
1.351,165.1
1.353,168.0
1.347,160.7
1.348,165.2
1.353,159.5
1.35,163.7
1.346,164.0
1.344,166.7
1.351,156.1
1.35,165.0
1.345,165.0
1.351,153.2
1.348,164.2
1.345,162.1
1.352,162.2
1.345,164.9
1.346,168.9
1.353,171.2
1.343,166.5
1.347,163.9
1.345,158.0
1.348,158.9
1.352,161.1
1.35,165.5
1.361,166.7
1.354,155.4
1.345,160.4
1.352,158.9
1.351,153.8
1.349,163.5
1.349,154.8
1.352,160.7
1.356,157.9
1.352,164.9
1.363,161.9
1.344,163.8
1.347,156.1
1.35,157.5
1.35,165.1
1.353,154.2
1.348,159.2
1.361,166.1
1.351,151.7
