13532150-A_1 7684 Maq 1 Alpha 550
CCH,tension
1.343,164.0
1.349,163.7
1.349,153.4
1.349,171.8
1.351,153.0
1.352,165.7
1.347,173.4
1.36,164.9
1.344,157.1
1.343,150.0
1.343,157.6
1.351,167.4
1.349,156.5
1.353,175.0
1.345,167.4
1.354,155.0
1.345,164.2
1.353,168.3
1.343,163.8
1.355,162.5
1.346,152.2
1.35,160.9
1.349,155.1
1.344,154.2
1.351,171.2
1.35,153.0
1.353,158.2
1.351,163.3
1.357,159.6
1.35,161.8
1.351,166.8
1.344,148.8
1.346,170.3
1.352,161.1
1.354,172.0
1.347,158.2
1.346,161.0
1.353,157.0
1.35,158.4
1.349,165.8
1.353,160.1
1.354,160.8
1.343,156.0
1.356,151.2
1.351,170.7
1.347,164.4
1.35,163.1
1.347,167.6
1.349,150.7
1.349,158.5
1.345,168.2
1.349,163.1
1.35,168.5
1.348,157.1
1.354,168.4
1.353,172.3
1.346,168.8
1.352,173.7
1.348,164.8
1.348,161.0
1.345,160.5
1.35,159.1
1.346,161.8
1.351,166.8
1.349,159.1
1.345,165.5
1.344,156.1
1.352,152.6
1.348,164.8
1.348,165.0
1.342,160.9
1.344,162.5
1.354,166.6
1.353,154.0
1.348,168.0
1.348,165.2
1.358,165.5
1.346,158.4
1.355,151.6
1.346,155.0
1.345,151.6
1.351,167.7
1.347,154.1
1.349,158.9
1.347,170.5
1.36,161.4
1.344,163.6
1.355,151.9
1.347,158.6
1.35,161.5
1.351,158.1
1.353,153.7
1.351,160.7
1.349,150.9
1.35,171.3
1.346,166.9
1.348,163.9
1.351,160.8
1.349,156.0
1.355,172.2
