13532150-A_1 766 Maq 1 Alpha 550
CCH,tension
1.349,159.2
1.354,152.4
1.349,165.9
1.348,151.4
1.354,164.7
1.349,168.2
1.348,154.8
1.352,156.1
1.348,163.1
1.35,157.7
1.355,159.5
1.348,156.5
1.352,165.2
1.354,164.4
1.344,165.2
1.357,158.1
1.349,161.1
1.355,163.6
1.352,165.1
1.345,167.1
1.359,163.1
1.348,159.6
1.342,160.7
1.343,154.3
1.352,164.7
1.35,162.7
1.346,159.3
1.341,153.5
1.354,167.6
1.357,155.6
1.356,163.1
1.346,164.8
1.353,164.9
1.345,151.6
1.352,163.2
1.356,156.9
1.35,162.6
1.353,160.0
1.35,158.6
1.347,157.7
1.354,161.1
1.348,156.8
1.351,161.0
1.348,168.4
1.345,159.4
1.352,164.1
1.353,162.1
1.349,160.6
1.355,166.2
1.354,154.7
1.35,159.0
1.358,158.2
1.343,161.0
1.348,164.5
1.352,155.4
1.35,157.3
1.354,159.4
1.355,162.4
1.345,154.0
1.351,158.9
1.351,163.5
1.35,160.0
1.356,167.1
1.349,163.4
1.344,156.6
1.355,151.2
1.346,164.2
1.347,170.8
1.348,157.4
1.346,171.9
1.348,167.1
1.348,160.1
1.352,161.6
1.352,161.5
1.346,161.4
1.346,156.8
1.354,156.2
1.351,159.5
1.351,169.8
1.351,160.4
1.344,169.1
1.352,168.9
1.354,157.8
1.353,157.8
1.349,158.2
1.346,164.4
1.352,161.5
1.349,159.8
1.337,160.4
1.347,153.1
1.349,165.5
1.345,156.9
1.351,167.1
1.346,166.9
1.348,166.0
1.348,165.1
1.344,157.2
1.349,152.2
1.347,156.4
1.348,168.0
