13964782-A_2 281 Maq 30 Alpha 488 - S
CCH,tension
1.559,244.5
1.552,239.1
1.544,240.2
1.551,245.4
1.554,241.6
1.543,250.6
1.553,247.2
1.565,236.0
1.55,240.4
1.544,238.0
1.557,254.7
1.544,243.1
1.552,244.7
1.549,240.8
1.558,234.5
1.55,250.5
1.546,254.2
1.55,241.3
1.552,239.2
1.558,252.9
1.549,246.0
1.536,244.9
1.55,241.5
1.553,245.2
1.558,235.3
1.549,253.6
1.553,254.5
1.546,251.4
1.535,242.3
1.551,249.9
1.547,241.1
1.546,240.4
1.55,242.8
1.539,245.4
1.554,236.6
1.563,227.9
1.547,249.8
1.554,239.2
1.553,243.3
1.548,243.1
1.553,245.1
1.542,235.4
1.559,233.3
1.55,240.1
1.551,238.1
1.554,231.5
1.546,245.9
1.547,246.3
1.551,244.3
1.545,238.8
1.561,233.2
1.543,252.7
1.558,242.7
1.557,247.6
1.547,253.4
1.554,237.2
1.549,248.0
1.545,230.8
1.541,240.3
1.562,242.2
1.552,248.4
1.548,250.1
1.549,244.5
1.542,246.9
1.56,243.7
1.547,243.6
1.546,242.4
1.556,240.0
1.546,238.1
1.556,252.4
1.554,245.3
1.553,252.3
1.564,248.3
1.55,241.7
1.556,247.8
1.548,250.8
1.549,237.9
1.55,245.8
1.558,247.7
1.558,242.8
1.548,249.2
1.556,236.4
1.549,243.0
1.548,242.4
1.556,231.9
1.545,242.2
1.551,242.5
1.549,242.6
1.541,238.7
1.552,233.8
1.537,238.2
1.547,237.4
1.539,250.4
1.545,241.4
1.546,236.2
1.553,243.4
1.55,247.7
1.548,243.5
1.553,242.8
1.539,231.4
