13532154-B_0.75 12328 Maq 1 Alpha 550
CCH,tension
1.247,125.6
1.244,125.1
1.249,125.0
1.248,130.9
1.247,125.7
1.252,123.1
1.244,122.7
1.253,101.2
1.254,116.6
1.248,116.2
1.255,119.1
1.254,118.9
1.253,126.0
1.248,120.5
1.247,125.8
1.249,118.2
1.243,126.0
1.251,126.5
1.249,126.9
1.246,129.9
1.25,116.2
1.25,124.7
1.253,117.5
1.256,129.0
1.251,125.7
1.244,116.1
1.248,137.2
1.246,112.0
1.254,119.1
1.257,134.7
1.254,131.1
1.253,118.1
1.252,117.1
1.248,110.0
1.244,114.4
1.244,113.6
1.251,126.6
1.252,129.6
1.253,109.0
1.255,119.4
1.254,122.1
1.255,129.5
1.25,120.6
1.251,131.5
1.251,112.5
1.249,117.0
1.247,121.2
1.248,124.1
1.246,129.4
1.25,132.9
1.245,123.0
1.248,119.7
1.247,104.4
1.243,120.4
1.243,122.6
1.243,117.1
1.249,124.3
1.251,113.4
1.249,126.8
1.249,133.8
1.251,117.1
1.245,120.9
1.254,111.9
1.257,125.4
1.248,123.2
1.255,121.6
1.248,127.2
1.25,122.2
1.257,121.1
1.254,116.2
1.25,102.4
1.256,122.7
1.247,128.5
1.248,112.1
1.253,113.7
1.246,131.1
1.248,120.1
1.25,116.9
1.253,133.6
1.254,124.9
1.255,121.5
1.254,129.8
1.248,121.4
1.248,133.3
1.246,121.5
1.253,124.8
1.252,127.8
1.249,112.5
1.246,116.6
1.258,125.1
1.245,118.2
1.245,119.2
1.263,128.0
1.261,122.5
1.252,112.2
1.251,114.0
1.255,117.4
1.251,127.7
1.249,113.3
1.246,116.9
