15457848-A_0.75 8913 Maq 30 Alpha 488 - S
CCH,tension
1.344,138.0
1.347,134.2
1.35,106.3
1.353,122.8
1.352,129.7
1.341,117.6
1.352,113.4
1.361,133.3
1.35,137.9
1.35,101.0
1.349,119.8
1.356,120.9
1.343,121.2
1.351,116.6
1.353,118.4
1.343,121.4
1.346,138.3
1.353,121.7
1.353,135.3
1.352,117.7
1.347,130.6
1.345,117.4
1.349,100.4
1.355,114.5
1.347,126.5
1.349,122.1
1.351,115.4
1.348,126.2
1.346,124.9
1.349,122.1
1.356,125.9
1.346,123.8
1.345,137.8
1.357,125.3
1.354,119.5
1.35,121.9
1.35,132.9
1.357,121.3
1.35,121.6
1.352,118.7
1.352,122.2
1.348,123.3
1.345,122.3
1.352,124.5
1.352,119.5
1.345,120.4
1.352,116.0
1.35,119.5
1.346,118.1
1.351,119.3
1.349,118.3
1.345,116.6
1.352,99.5
1.353,112.6
1.355,113.7
1.356,121.8
1.342,126.7
1.352,117.9
1.351,131.2
1.345,127.5
1.354,120.3
1.346,141.2
1.354,123.7
1.353,122.9
1.354,126.5
1.347,121.9
1.349,134.8
1.35,105.3
1.355,108.4
1.349,123.7
1.348,110.6
1.348,143.5
1.353,123.5
1.357,114.0
1.348,121.1
1.35,124.3
1.361,121.4
1.347,126.1
1.348,108.0
1.35,121.9
1.347,126.8
1.353,122.4
1.354,104.0
1.343,117.2
1.349,120.1
1.346,134.0
1.353,120.6
1.345,119.6
1.351,120.3
1.349,115.6
1.347,129.2
1.347,115.3
1.355,108.4
1.35,117.4
1.355,107.4
1.356,129.4
1.348,114.9
1.352,124.1
1.354,126.9
1.351,124.5
