35267295-A_0.35 839 Maq 30 Alpha 488 - S
CCH,tension
0.904,66.6
0.899,65.9
0.901,66.0
0.901,67.7
0.905,67.6
0.903,66.3
0.905,67.4
0.902,67.7
0.899,68.8
0.899,69.0
0.899,67.4
0.898,67.0
0.908,67.1
0.896,66.6
0.895,68.9
0.905,67.1
0.899,68.1
0.895,67.6
0.901,68.2
0.902,68.3
0.903,68.1
0.901,65.6
0.898,67.1
0.899,67.7
0.894,66.0
0.905,67.7
0.896,68.3
0.901,67.3
0.903,67.7
0.898,66.7
0.897,66.5
0.898,67.1
0.897,68.2
0.904,67.8
0.908,65.8
0.899,67.3
0.898,68.9
0.9,67.2
0.89,66.6
0.902,66.3
0.897,67.2
0.905,68.1
0.893,67.0
0.9,66.8
0.9,68.0
0.892,67.8
0.899,64.6
0.905,68.0
0.899,67.8
0.905,67.0
0.898,65.6
0.908,66.5
0.9,67.8
0.901,67.5
0.896,66.9
0.903,68.4
0.895,66.0
0.894,67.7
0.898,68.1
0.903,68.0
0.902,67.5
0.904,67.5
0.901,67.1
0.905,66.0
0.896,68.6
0.902,66.9
0.904,68.5
0.904,66.5
0.899,66.2
0.9,68.8
0.903,67.7
0.904,66.7
0.898,66.6
0.902,66.6
0.903,65.5
0.895,67.4
0.899,69.2
0.903,68.6
0.901,66.7
0.896,68.3
0.899,67.7
0.903,67.3
0.902,68.6
0.899,67.1
0.901,67.6
0.899,67.0
0.901,67.9
0.893,66.5
0.905,67.8
0.894,68.0
0.898,67.6
0.899,66.8
0.899,68.9
0.897,67.0
0.905,68.0
0.896,68.1
0.902,67.8
0.899,68.1
0.911,67.6
0.903,66.3
