13532150-A_0.75 7684 Maq 30 Alpha 488 - S
CCH,tension
1.244,121.8
1.256,112.2
1.238,119.6
1.239,118.9
1.252,121.3
1.25,113.3
1.249,123.3
1.251,132.9
1.243,104.9
1.248,125.3
1.248,114.9
1.257,134.4
1.251,123.5
1.256,138.2
1.243,120.1
1.259,117.1
1.247,124.0
1.255,126.9
1.247,106.8
1.249,127.1
1.257,125.1
1.244,119.6
1.255,128.4
1.239,123.7
1.238,130.9
1.249,118.5
1.244,118.8
1.242,114.5
1.244,95.4
1.267,121.2
1.243,114.4
1.24,136.9
1.256,142.4
1.256,110.7
1.253,108.2
1.242,134.6
1.258,108.8
1.249,129.9
1.243,122.7
1.25,135.1
1.246,125.8
1.244,110.0
1.254,126.2
1.24,138.8
1.238,129.5
1.246,110.0
1.249,112.0
1.248,124.2
1.256,105.8
1.251,106.0
1.25,126.3
1.249,115.4
1.246,109.9
1.258,123.5
1.255,111.4
1.247,123.6
1.246,108.3
1.253,114.1
1.249,113.5
1.256,133.8
1.252,129.7
1.257,111.5
1.255,118.5
1.255,116.1
1.246,109.8
1.24,120.0
1.256,111.4
1.25,130.0
1.253,121.9
1.245,128.2
1.254,113.5
1.246,131.9
1.24,124.7
1.253,131.7
1.255,115.5
1.239,132.9
1.245,126.1
1.252,122.8
1.247,111.1
1.257,111.6
1.257,124.3
1.248,136.2
1.244,117.3
1.248,131.0
1.249,116.4
1.251,113.9
1.246,106.9
1.25,127.1
1.254,116.6
1.249,115.8
1.243,119.2
1.25,112.5
1.256,127.8
1.253,121.5
1.259,107.9
1.249,127.5
1.244,117.4
1.256,113.2
1.24,113.8
1.25,118.6
