13964782-A_2 281 Maq 1 Alpha 550
CCH,tension
1.556,251.7
1.553,242.5
1.545,248.4
1.556,244.4
1.553,238.8
1.55,250.7
1.549,247.8
1.557,241.6
1.551,237.8
1.554,246.7
1.542,237.4
1.556,247.4
1.553,240.3
1.554,238.4
1.551,248.8
1.542,249.1
1.553,247.7
1.549,240.7
1.543,236.3
1.551,247.1
1.55,238.0
1.544,250.4
1.552,246.7
1.547,232.8
1.549,252.2
1.549,240.1
1.553,243.8
1.547,235.2
1.55,243.3
1.554,232.1
1.55,234.0
1.55,241.5
1.553,249.6
1.552,233.8
1.554,244.4
1.551,245.9
1.549,241.5
1.558,243.4
1.543,243.7
1.547,234.9
1.551,256.0
1.548,228.2
1.544,237.3
1.551,243.2
1.548,250.6
1.549,247.6
1.554,244.7
1.542,235.6
1.551,238.2
1.545,246.8
1.55,226.2
1.553,250.4
1.556,240.9
1.549,251.7
1.548,238.8
1.553,250.7
1.544,246.2
1.554,252.1
1.55,228.7
1.547,253.0
1.554,250.0
1.552,251.5
1.555,253.2
1.553,246.6
1.551,242.4
1.55,232.9
1.558,240.8
1.545,245.3
1.556,236.6
1.559,240.8
1.557,236.7
1.553,240.4
1.555,263.1
1.556,237.8
1.547,233.9
1.543,238.5
1.552,244.6
1.552,240.0
1.553,244.0
1.55,244.5
1.551,247.9
1.553,250.3
1.561,252.2
1.549,245.6
1.552,254.9
1.551,233.2
1.545,241.3
1.553,249.6
1.555,252.2
1.545,245.2
1.551,242.9
1.547,242.8
1.544,252.4
1.549,235.2
1.549,247.1
1.555,238.1
1.551,240.4
1.552,246.8
1.551,236.1
1.554,241.7
