10725703-B_2.5 782 Maq 30 Alpha 488 - S
CCH,tension
1.949,289.9
1.954,281.7
1.95,286.6
1.95,286.8
1.953,282.4
1.954,284.6
1.941,283.1
1.948,289.9
1.951,286.0
1.944,284.1
1.949,281.7
1.963,281.5
1.949,288.3
1.947,293.3
1.946,290.6
1.948,296.2
1.949,271.8
1.949,275.0
1.939,285.0
1.953,272.6
1.952,280.8
1.956,288.0
1.953,296.6
1.949,294.4
1.952,265.7
1.951,290.7
1.955,293.1
1.951,278.7
1.946,288.0
1.951,289.6
1.956,288.0
1.951,288.0
1.952,279.7
1.943,279.0
1.954,273.9
1.954,279.8
1.954,290.4
1.951,285.6
1.952,282.0
1.958,282.8
1.959,283.6
1.958,280.6
1.95,293.1
1.943,287.0
1.941,278.8
1.96,277.0
1.947,274.2
1.949,275.7
1.954,291.1
1.952,273.1
1.954,292.3
1.95,291.4
1.946,280.4
1.955,280.5
1.943,286.7
1.956,290.0
1.944,288.0
1.943,278.7
1.951,295.3
1.954,281.5
1.949,289.2
1.947,276.9
1.953,290.9
1.95,284.4
1.954,294.2
1.948,278.4
1.952,283.9
1.946,274.9
1.932,274.8
1.936,276.3
1.948,287.6
1.949,274.7
1.951,284.1
1.953,275.8
1.942,290.9
1.948,283.4
1.946,288.1
1.955,284.0
1.953,287.9
1.955,274.3
1.954,268.9
1.95,287.0
1.949,276.5
1.96,284.3
1.943,276.4
1.952,280.3
1.948,290.9
1.932,288.7
1.949,278.1
1.949,284.3
1.962,288.3
1.944,275.7
1.948,276.1
1.958,289.1
1.942,292.1
1.951,272.3
1.963,285.9
1.955,284.4
1.945,277.3
1.957,280.7
