13896514-A_0.5 844 Maq 30 Alpha 488 - S
CCH,tension
0.855,117.0
0.854,105.7
0.846,118.0
0.849,110.4
0.85,118.2
0.854,93.8
0.861,88.4
0.856,115.4
0.841,107.2
0.85,107.6
0.844,100.0
0.858,103.7
0.851,105.5
0.853,103.4
0.851,120.6
0.846,105.5
0.85,113.2
0.85,107.0
0.844,103.2
0.841,97.9
0.853,123.4
0.839,121.3
0.845,111.3
0.861,95.0
0.846,106.5
0.845,101.9
0.847,102.4
0.854,95.6
0.857,96.0
0.852,109.1
0.843,118.0
0.845,110.2
0.857,99.1
0.858,105.8
0.85,102.6
0.845,108.2
0.853,102.6
0.857,101.2
0.857,110.6
0.845,114.6
0.858,114.9
0.856,112.5
0.842,117.5
0.858,107.0
0.856,95.5
0.845,92.5
0.847,99.1
0.84,110.9
0.853,125.2
0.861,90.7
0.856,110.6
0.855,106.6
0.852,104.5
0.844,110.7
0.858,111.1
0.856,108.4
0.846,112.3
0.846,93.1
0.851,110.1
0.838,105.9
0.846,112.0
0.856,101.4
0.849,104.9
0.84,104.3
0.855,101.4
0.848,107.5
0.843,112.4
0.853,110.1
0.84,106.3
0.843,116.4
0.851,97.7
0.843,128.9
0.846,113.5
0.848,110.4
0.855,90.2
0.849,118.2
0.849,125.1
0.846,112.0
0.844,99.7
0.848,102.0
0.848,115.0
0.86,115.5
0.853,92.1
0.849,109.4
0.855,107.3
0.853,102.0
0.844,109.0
0.853,96.1
0.853,106.9
0.841,107.9
0.855,118.5
0.845,107.8
0.859,100.6
0.863,113.7
0.851,111.4
0.854,104.0
0.851,120.5
0.843,108.9
0.838,116.5
0.854,117.0
