33194317-B_1.5 17977 Maq 30 Alpha 488 - S
CCH,tension
1.398,212.4
1.4,202.8
1.399,203.0
1.402,198.4
1.407,204.4
1.402,186.8
1.401,199.8
1.396,208.4
1.388,199.6
1.401,200.6
1.404,203.9
1.399,193.9
1.383,206.5
1.394,206.6
1.404,206.1
1.4,217.7
1.402,199.1
1.409,188.3
1.413,199.0
1.397,206.5
1.403,192.1
1.398,213.8
1.393,198.6
1.402,203.8
1.402,207.6
1.395,197.1
1.412,214.6
1.4,206.4
1.39,208.6
1.397,206.2
1.398,194.6
1.399,195.9
1.395,200.2
1.391,192.8
1.39,194.5
1.401,210.3
1.413,206.7
1.388,207.3
1.397,182.0
1.399,204.7
1.4,205.9
1.405,204.1
1.402,195.4
1.401,210.5
1.407,203.0
1.406,201.0
1.403,209.1
1.406,201.6
1.396,207.8
1.403,200.5
1.395,205.3
1.393,208.4
1.399,194.0
1.398,195.2
1.401,204.4
1.395,195.4
1.387,200.4
1.405,198.5
1.415,196.4
1.39,211.5
1.404,185.9
1.394,188.3
1.396,202.4
1.402,210.7
1.389,213.5
1.395,195.7
1.393,206.7
1.399,184.0
1.398,194.6
1.402,194.6
1.405,202.2
1.394,202.9
1.399,207.8
1.4,201.8
1.399,208.0
1.385,202.4
1.41,210.8
1.404,204.4
1.406,207.2
1.407,181.3
1.4,202.2
1.393,202.6
1.403,200.4
1.392,203.3
1.396,195.6
1.397,210.6
1.394,199.8
1.412,195.9
1.402,204.3
1.402,194.5
1.401,196.9
1.401,190.8
1.4,200.7
1.408,204.2
1.385,207.8
1.399,200.2
1.412,208.9
1.407,208.7
1.389,197.0
1.396,208.7
