15363630-B_2.5 11175 Maq 1 Alpha 550
CCH,tension
1.947,304.4
1.947,275.6
1.951,275.0
1.952,262.5
1.96,282.8
1.938,278.0
1.951,290.9
1.949,276.4
1.951,280.9
1.946,273.9
1.95,282.9
1.952,280.0
1.949,291.8
1.945,275.2
1.947,291.7
1.948,287.9
1.947,281.3
1.948,284.0
1.954,288.4
1.949,284.8
1.947,293.9
1.953,279.0
1.953,285.1
1.948,288.8
1.951,284.0
1.949,280.9
1.96,291.8
1.95,280.4
1.949,275.6
1.953,288.3
1.952,284.8
1.951,284.7
1.954,282.4
1.95,289.8
1.945,289.8
1.953,292.0
1.951,293.3
1.953,287.9
1.947,272.2
1.948,283.2
1.947,286.0
1.952,284.8
1.953,295.0
1.952,297.4
1.948,277.2
1.948,286.2
1.95,289.7
1.949,278.7
1.947,295.0
1.949,289.4
1.949,290.7
1.953,302.7
1.948,283.0
1.954,277.0
1.955,284.8
1.949,296.4
1.95,282.9
1.944,281.0
1.952,278.4
1.953,288.0
1.951,288.1
1.951,286.2
1.942,267.2
1.948,285.7
1.946,278.5
1.953,277.2
1.946,280.3
1.954,270.9
1.952,278.2
1.945,281.5
1.948,278.4
1.953,279.4
1.956,280.5
1.952,283.6
1.946,286.6
1.945,269.2
1.952,279.9
1.946,289.4
1.95,284.6
1.946,276.1
1.943,288.8
1.951,288.0
1.953,279.1
1.954,281.4
1.951,280.3
1.954,292.1
1.944,282.2
1.945,274.1
1.95,279.2
1.953,278.8
1.945,274.2
1.955,275.8
1.947,288.6
1.955,279.0
1.949,268.9
1.956,284.9
1.953,271.0
1.956,282.4
1.95,287.5
1.959,285.8
