10737242-A_0.35 11763 Maq 1 Alpha 550
CCH,tension
1.007,66.8
1.0,67.2
1.001,66.6
0.996,67.0
0.996,65.2
1.004,66.5
0.999,66.5
0.991,66.5
0.998,71.6
0.996,69.4
1.005,71.2
1.0,67.6
1.001,67.8
0.996,69.0
1.0,64.0
0.997,70.2
1.009,65.7
1.002,69.5
0.994,66.3
0.994,71.0
1.001,65.2
0.996,65.2
1.005,68.3
0.998,66.6
0.999,69.7
1.005,69.9
0.999,70.2
1.003,66.9
0.993,70.9
0.999,67.8
1.003,67.5
0.992,65.1
0.998,67.2
0.994,66.0
1.003,66.8
0.994,68.6
1.0,69.9
0.998,65.5
1.004,68.7
0.999,69.3
0.997,66.9
1.0,68.1
1.0,68.4
0.996,70.8
1.004,67.5
1.006,63.8
1.001,65.7
1.004,67.5
1.003,67.6
1.002,64.8
0.995,67.0
1.005,69.3
1.0,67.8
0.992,64.0
0.997,65.0
0.996,69.3
0.997,66.5
0.999,67.9
1.002,67.9
0.994,68.1
0.998,72.5
1.006,66.1
0.999,68.0
1.004,65.3
0.993,67.6
0.992,66.2
1.002,64.9
0.997,69.7
1.001,65.9
1.005,68.7
1.003,68.9
1.002,66.0
1.001,64.7
0.997,65.4
0.999,68.3
1.0,64.8
1.009,64.1
1.008,69.6
0.996,70.7
1.0,70.0
1.001,66.7
1.004,68.6
0.997,66.0
1.001,64.9
1.0,70.0
1.004,68.2
0.995,65.4
0.998,66.2
1.0,67.8
1.0,67.9
0.994,68.9
1.004,65.7
1.002,65.0
1.004,65.0
0.997,65.3
1.002,68.3
0.996,68.4
1.002,69.4
0.993,69.6
0.999,67.9
