13896505-A_0.35 11546 Maq 30 Alpha 488 - S
CCH,tension
0.846,67.3
0.856,68.0
0.85,66.8
0.852,64.9
0.851,68.1
0.851,66.2
0.851,67.2
0.846,68.0
0.845,68.0
0.852,68.9
0.848,67.0
0.848,67.3
0.848,68.3
0.847,68.4
0.848,67.2
0.848,67.7
0.847,66.3
0.849,69.6
0.842,66.5
0.851,69.8
0.854,67.6
0.852,67.4
0.847,65.6
0.855,68.3
0.85,66.2
0.851,67.6
0.854,66.9
0.856,68.4
0.861,68.1
0.857,66.7
0.846,70.1
0.854,68.0
0.846,66.4
0.853,67.6
0.846,67.4
0.845,67.0
0.849,67.2
0.853,67.5
0.85,67.3
0.845,68.4
0.856,67.3
0.86,67.3
0.852,68.9
0.849,67.7
0.856,67.8
0.849,69.1
0.85,67.4
0.849,66.5
0.851,66.3
0.851,68.0
0.852,67.1
0.848,68.0
0.853,69.1
0.852,66.3
0.857,67.2
0.85,66.7
0.851,68.1
0.854,66.8
0.852,67.8
0.843,65.7
0.852,68.7
0.851,68.4
0.839,69.4
0.848,67.7
0.855,67.7
0.848,66.2
0.851,67.4
0.849,67.6
0.855,67.1
0.855,67.7
0.854,68.1
0.845,67.9
0.846,66.6
0.849,65.7
0.847,68.2
0.85,67.4
0.851,68.2
0.844,68.4
0.853,66.4
0.847,65.2
0.852,68.7
0.853,67.2
0.851,67.2
0.859,67.4
0.841,66.2
0.854,68.2
0.849,66.7
0.851,67.3
0.856,67.9
0.85,68.6
0.852,67.9
0.848,69.4
0.857,67.5
0.845,66.9
0.859,68.3
0.852,67.1
0.857,66.2
0.852,66.3
0.839,68.0
0.856,68.1
