33136798-A_0.5 BN231 Maq 30 Alpha 488 - S
CCH,tension
1.109,101.5
1.112,99.3
1.092,103.3
1.089,95.2
1.104,108.3
1.112,99.1
1.1,103.7
1.104,105.5
1.103,104.8
1.093,107.8
1.109,96.4
1.113,103.7
1.102,96.0
1.097,94.8
1.093,105.5
1.089,103.4
1.097,98.2
1.1,96.6
1.109,102.4
1.107,106.3
1.094,99.9
1.093,104.2
1.105,104.6
1.101,92.5
1.102,98.5
1.094,101.6
1.097,99.9
1.101,102.9
1.103,101.3
1.101,102.6
1.1,96.2
1.1,106.8
1.101,101.4
1.104,107.1
1.108,100.3
1.104,96.4
1.097,98.7
1.099,102.2
1.108,97.1
1.096,102.9
1.112,101.1
1.1,115.6
1.107,95.4
1.106,107.3
1.1,99.2
1.102,104.1
1.093,101.2
1.098,98.7
1.105,94.7
1.089,102.9
1.1,88.3
1.101,104.6
1.102,93.2
1.093,102.8
1.103,101.5
1.098,106.9
1.094,95.5
1.107,96.4
1.1,103.7
1.101,102.4
1.094,104.8
1.104,94.0
1.099,98.5
1.093,103.7
1.094,103.9
1.102,96.7
1.095,106.4
1.095,106.3
1.104,104.6
1.097,105.3
1.099,103.0
1.098,96.3
1.101,108.2
1.107,92.4
1.107,106.0
1.109,102.3
1.107,100.5
1.108,93.7
1.103,104.3
1.093,99.5
1.096,100.3
1.109,104.7
1.085,102.3
1.101,100.8
1.105,105.5
1.103,105.0
1.097,100.4
1.099,110.5
1.102,100.3
1.109,106.7
1.097,100.8
1.103,106.3
1.098,93.4
1.105,99.2
1.107,104.5
1.093,103.3
1.095,103.8
1.106,104.1
1.102,114.4
1.094,103.3
