33136798-A_0.5 11775 Maq 30 Alpha 488 - S
CCH,tension
1.107,104.2
1.101,105.8
1.097,106.7
1.101,116.3
1.109,96.9
1.102,95.0
1.1,94.8
1.103,104.7
1.095,97.8
1.102,113.2
1.097,102.7
1.096,96.8
1.1,107.0
1.098,100.3
1.104,104.4
1.106,101.4
1.1,103.3
1.092,104.4
1.097,88.3
1.101,100.1
1.107,90.7
1.104,99.2
1.096,113.8
1.09,117.6
1.101,97.0
1.103,93.2
1.099,107.4
1.092,88.2
1.1,99.7
1.107,98.0
1.097,99.6
1.109,102.2
1.107,105.2
1.1,104.9
1.1,115.5
1.103,116.3
1.098,93.9
1.095,100.8
1.108,112.2
1.109,93.1
1.103,99.0
1.092,109.9
1.107,104.7
1.102,103.1
1.094,101.7
1.108,106.7
1.1,89.0
1.098,102.7
1.104,97.7
1.1,104.2
1.11,87.1
1.106,103.0
1.098,113.9
1.106,105.4
1.104,101.4
1.1,110.1
1.101,97.9
1.101,99.1
1.096,110.1
1.102,98.7
1.099,97.1
1.093,89.5
1.099,103.0
1.106,99.2
1.101,94.7
1.101,91.7
1.1,85.4
1.103,100.5
1.107,111.0
1.108,113.1
1.103,95.0
1.097,106.2
1.104,100.6
1.107,103.4
1.102,116.5
1.096,110.0
1.104,95.6
1.106,90.9
1.098,108.9
1.091,98.5
1.095,107.0
1.104,98.2
1.1,103.5
1.108,86.2
1.104,93.4
1.102,95.6
1.103,103.1
1.1,96.1
1.103,97.9
1.098,99.3
1.097,99.3
1.12,107.8
1.103,116.9
1.089,106.8
1.095,89.8
1.094,101.2
1.095,114.5
1.102,106.2
1.092,101.8
1.1,91.4
