15380836-A_1 1356 Maq 30 Alpha 488 - S
CCH,tension
1.404,161.9
1.405,165.5
1.411,163.5
1.404,150.5
1.411,162.2
1.395,162.0
1.409,162.4
1.398,160.3
1.391,174.2
1.392,166.3
1.401,152.3
1.404,152.2
1.4,162.6
1.398,164.5
1.404,170.4
1.395,159.6
1.4,173.6
1.4,168.1
1.398,158.0
1.41,152.0
1.399,166.1
1.401,158.2
1.385,160.8
1.395,160.6
1.396,162.7
1.399,164.2
1.39,162.9
1.39,163.4
1.394,159.7
1.402,170.5
1.402,152.9
1.403,160.7
1.396,155.4
1.404,158.2
1.404,167.0
1.39,148.0
1.396,159.3
1.396,167.0
1.401,163.6
1.402,161.6
1.392,158.7
1.404,160.3
1.404,164.5
1.404,167.6
1.403,158.6
1.405,163.2
1.396,155.3
1.4,161.1
1.396,153.4
1.398,162.5
1.406,161.3
1.401,163.1
1.407,165.1
1.407,156.5
1.393,159.8
1.401,168.6
1.399,159.5
1.41,159.1
1.395,161.8
1.393,160.1
1.394,162.4
1.401,166.2
1.398,161.1
1.4,163.2
1.398,164.9
1.406,165.1
1.4,157.6
1.4,165.1
1.401,166.0
1.404,164.4
1.4,168.2
1.404,168.0
1.396,162.1
1.398,170.5
1.411,162.9
1.389,166.5
1.406,156.0
1.404,148.2
1.404,161.2
1.405,160.8
1.396,168.1
1.412,159.5
1.41,166.5
1.4,159.2
1.409,154.7
1.4,158.5
1.405,165.9
1.393,163.4
1.406,169.9
1.401,159.7
1.403,172.5
1.403,164.6
1.398,150.3
1.402,157.6
1.403,163.7
1.406,171.3
1.407,167.6
1.394,165.0
1.398,167.9
1.401,158.8
