13964779-A_0.35 733 Maq 30 Alpha 488 - S
CCH,tension
0.897,66.8
0.901,69.7
0.894,65.0
0.898,69.7
0.891,66.6
0.895,67.6
0.896,65.5
0.905,66.7
0.905,69.0
0.909,68.0
0.896,68.9
0.898,67.9
0.896,68.4
0.9,66.6
0.903,66.7
0.902,67.7
0.899,70.9
0.906,66.6
0.902,65.4
0.907,69.1
0.904,66.4
0.894,66.7
0.901,64.7
0.904,68.0
0.897,68.1
0.901,67.2
0.905,67.6
0.897,66.4
0.902,70.4
0.9,69.3
0.901,66.8
0.899,70.6
0.902,69.6
0.901,67.0
0.893,71.3
0.897,67.1
0.899,68.2
0.904,68.0
0.899,62.4
0.906,67.8
0.901,65.6
0.899,66.7
0.901,70.2
0.902,68.3
0.909,68.0
0.898,66.5
0.901,64.4
0.901,68.2
0.909,61.7
0.889,69.1
0.9,65.4
0.899,70.9
0.889,66.5
0.901,64.9
0.896,66.8
0.902,69.1
0.904,67.5
0.898,65.8
0.899,68.1
0.897,66.3
0.905,69.1
0.896,70.2
0.898,69.7
0.901,67.5
0.899,67.6
0.902,67.4
0.898,70.3
0.901,66.2
0.906,71.4
0.905,66.8
0.904,66.0
0.902,66.1
0.899,71.2
0.902,66.8
0.904,66.7
0.903,68.9
0.905,70.3
0.899,71.6
0.9,66.8
0.892,67.5
0.906,64.4
0.897,65.4
0.905,67.2
0.895,64.0
0.903,68.0
0.898,66.0
0.899,65.3
0.898,66.3
0.898,67.4
0.904,68.0
0.897,68.8
0.9,66.0
0.893,65.3
0.898,68.7
0.904,64.4
0.899,66.8
0.899,64.0
0.895,65.6
0.899,66.5
0.897,69.8
