13964779-A_0.35 83 Maq 30 Alpha 488 - S
CCH,tension
0.899,68.2
0.895,69.1
0.899,68.7
0.901,67.6
0.893,68.7
0.904,66.5
0.901,67.9
0.897,69.1
0.898,68.0
0.899,67.5
0.896,67.6
0.899,67.6
0.897,66.9
0.902,67.3
0.892,67.2
0.905,67.4
0.895,67.2
0.897,65.8
0.899,68.0
0.903,68.6
0.901,67.0
0.902,67.7
0.898,66.3
0.906,67.1
0.893,68.2
0.9,67.6
0.896,67.1
0.9,67.7
0.906,68.2
0.89,66.1
0.897,68.8
0.904,66.7
0.902,67.6
0.903,66.0
0.899,67.2
0.899,68.9
0.902,67.9
0.9,68.2
0.902,68.4
0.901,66.6
0.902,65.2
0.905,68.0
0.897,66.7
0.902,68.5
0.893,68.2
0.902,66.9
0.894,67.2
0.902,66.8
0.898,67.3
0.898,67.4
0.9,68.5
0.9,68.5
0.902,67.8
0.896,67.2
0.901,68.2
0.895,66.5
0.898,67.9
0.896,66.7
0.898,66.3
0.899,68.1
0.904,67.6
0.902,67.3
0.903,67.6
0.902,66.2
0.904,67.3
0.9,67.7
0.898,65.7
0.9,68.1
0.899,66.6
0.9,69.7
0.906,67.9
0.899,66.9
0.898,68.3
0.903,68.1
0.896,68.5
0.901,65.5
0.899,67.6
0.904,67.0
0.895,68.3
0.9,66.3
0.903,67.8
0.903,64.7
0.904,67.7
0.904,67.3
0.895,67.3
0.907,68.1
0.904,66.4
0.9,66.3
0.906,67.2
0.901,67.4
0.9,65.7
0.894,67.1
0.902,66.7
0.894,66.1
0.896,68.7
0.91,67.7
0.902,67.2
0.897,66.5
0.904,65.6
0.898,67.3
