35594892-A_0.35 18244 Maq 1 Alpha 550
CCH,tension
0.797,65.4
0.798,70.1
0.802,67.9
0.796,71.8
0.803,68.3
0.797,70.9
0.795,69.1
0.804,70.4
0.804,67.9
0.796,67.6
0.8,65.9
0.802,66.1
0.798,68.8
0.8,69.7
0.797,68.5
0.805,63.6
0.8,71.8
0.791,67.5
0.798,69.5
0.801,68.4
0.806,66.0
0.796,68.3
0.796,71.3
0.804,67.8
0.797,63.9
0.797,65.5
0.798,69.4
0.801,69.4
0.799,66.4
0.798,66.0
0.8,64.2
0.794,67.7
0.8,67.1
0.804,65.0
0.804,69.7
0.801,65.9
0.8,71.8
0.802,70.2
0.799,66.4
0.802,68.3
0.8,66.2
0.798,64.4
0.803,64.4
0.802,68.2
0.807,62.7
0.801,65.6
0.797,65.7
0.801,62.6
0.797,67.8
0.792,64.5
0.802,70.1
0.796,67.7
0.799,67.2
0.796,68.1
0.8,67.2
0.796,70.2
0.802,65.3
0.801,67.7
0.801,66.6
0.8,66.1
0.8,69.3
0.798,68.4
0.807,68.2
0.802,68.5
0.803,66.6
0.809,63.8
0.802,65.5
0.802,66.5
0.798,65.7
0.802,65.3
0.8,67.6
0.802,66.6
0.803,67.4
0.799,66.5
0.797,67.1
0.793,64.5
0.8,66.4
0.802,65.0
0.799,71.0
0.799,68.2
0.796,67.9
0.795,69.7
0.797,67.5
0.802,66.4
0.799,66.4
0.798,65.6
0.806,66.3
0.798,66.9
0.798,67.2
0.807,68.9
0.795,65.6
0.802,68.7
0.8,68.1
0.797,66.7
0.798,66.3
0.805,68.3
0.804,66.2
0.802,65.8
0.797,70.1
0.796,65.3
