35594892-A_0.35 767 Maq 1 Alpha 550
CCH,tension
0.805,68.0
0.806,70.2
0.803,66.9
0.799,71.1
0.796,65.9
0.795,69.3
0.804,68.9
0.796,67.2
0.803,68.0
0.809,68.5
0.799,67.3
0.801,66.3
0.797,66.5
0.806,66.6
0.803,68.1
0.795,67.7
0.804,63.5
0.797,66.5
0.799,67.6
0.795,70.9
0.796,66.3
0.805,68.3
0.794,65.2
0.805,65.4
0.799,65.2
0.799,66.3
0.806,68.8
0.796,66.1
0.799,68.3
0.801,70.1
0.794,68.7
0.796,66.8
0.796,67.3
0.8,65.4
0.793,67.5
0.802,67.6
0.797,66.5
0.799,67.4
0.794,67.9
0.799,66.7
0.8,66.6
0.799,66.9
0.799,63.6
0.807,69.3
0.798,69.2
0.797,67.2
0.801,68.5
0.801,67.0
0.803,66.6
0.802,67.5
0.803,65.2
0.8,69.4
0.803,66.3
0.802,66.7
0.798,70.2
0.799,71.2
0.797,69.6
0.794,70.6
0.798,66.7
0.797,67.9
0.809,66.8
0.805,67.5
0.798,68.5
0.796,64.9
0.795,70.6
0.799,69.1
0.804,71.2
0.805,66.7
0.802,67.1
0.802,65.9
0.8,69.7
0.802,64.7
0.801,67.6
0.809,66.5
0.798,63.0
0.803,67.7
0.795,66.4
0.803,66.6
0.797,69.5
0.802,69.8
0.798,68.8
0.801,70.2
0.805,66.7
0.799,69.0
0.799,66.8
0.801,66.1
0.797,67.0
0.806,70.4
0.802,66.0
0.803,66.9
0.805,67.2
0.806,69.9
0.8,66.9
0.8,67.6
0.804,66.3
0.797,70.4
0.803,64.9
0.807,67.2
0.793,65.1
0.797,68.4
