10846792-A_0.5 11437 Maq 1 Alpha 550
CCH,tension
1.102,92.2
1.099,88.6
1.104,100.7
1.107,101.1
1.093,101.4
1.099,103.0
1.102,105.6
1.092,101.7
1.098,105.6
1.102,100.4
1.105,108.2
1.095,94.7
1.095,96.2
1.101,96.9
1.103,98.8
1.1,99.0
1.091,107.5
1.096,107.0
1.1,105.3
1.1,92.8
1.099,92.7
1.086,103.6
1.095,100.0
1.102,100.1
1.107,97.6
1.098,102.4
1.095,104.5
1.098,93.5
1.098,103.8
1.107,107.9
1.112,99.5
1.098,101.5
1.095,103.7
1.109,109.2
1.099,91.5
1.1,105.8
1.094,114.3
1.101,104.1
1.095,107.4
1.097,111.4
1.099,108.8
1.098,106.5
1.099,94.3
1.102,101.8
1.097,106.6
1.094,102.3
1.108,106.7
1.098,96.5
1.095,102.4
1.094,108.7
1.102,103.1
1.102,98.5
1.096,101.7
1.1,106.3
1.092,100.2
1.102,97.1
1.105,104.3
1.095,98.0
1.108,111.1
1.1,105.4
1.101,96.2
1.106,87.9
1.098,103.4
1.112,104.6
1.1,96.2
1.093,102.5
1.094,104.3
1.103,94.3
1.101,105.4
1.113,105.7
1.106,98.2
1.103,98.5
1.107,105.5
1.104,107.8
1.102,94.8
1.106,105.0
1.102,97.7
1.102,102.9
1.1,89.2
1.104,104.9
1.097,103.0
1.092,102.4
1.097,100.0
1.097,101.1
1.103,102.5
1.104,103.9
1.098,103.2
1.097,103.2
1.096,86.6
1.1,97.9
1.099,92.9
1.1,102.8
1.094,102.4
1.1,104.8
1.103,98.8
1.099,100.0
1.096,94.5
1.096,107.1
1.107,105.6
1.11,107.1
