35412744-A_0.35 43 Maq 30 Alpha 488 - S
CCH,tension
0.818,67.7
0.815,66.4
0.806,66.3
0.808,69.6
0.816,67.0
0.805,68.1
0.803,67.5
0.81,69.1
0.811,67.0
0.816,68.5
0.807,66.5
0.804,69.1
0.807,67.2
0.806,66.9
0.821,66.6
0.806,67.4
0.806,67.3
0.808,67.8
0.806,67.2
0.811,67.0
0.805,67.9
0.808,67.0
0.809,68.4
0.809,68.8
0.808,66.8
0.808,68.1
0.818,67.2
0.809,67.9
0.81,68.6
0.806,65.9
0.806,67.2
0.81,67.4
0.808,65.7
0.811,67.5
0.806,67.3
0.808,68.9
0.808,67.1
0.809,66.8
0.813,68.4
0.81,66.9
0.807,66.8
0.816,67.2
0.814,69.3
0.81,69.1
0.82,67.7
0.81,67.5
0.813,67.0
0.81,68.7
0.813,66.0
0.809,67.3
0.804,67.2
0.812,69.1
0.809,65.2
0.813,65.5
0.815,67.9
0.808,66.8
0.807,67.7
0.809,66.6
0.815,67.9
0.813,68.0
0.812,68.9
0.815,66.6
0.805,68.4
0.805,68.4
0.811,68.0
0.807,67.7
0.811,66.6
0.809,67.5
0.814,67.9
0.811,66.6
0.81,69.3
0.81,66.9
0.806,68.4
0.814,68.0
0.811,68.3
0.809,66.4
0.804,66.4
0.806,66.9
0.813,66.1
0.814,66.5
0.809,65.1
0.813,68.4
0.806,67.9
0.814,65.7
0.815,69.4
0.807,67.8
0.809,67.9
0.811,66.9
0.81,68.1
0.812,65.8
0.811,67.0
0.809,67.5
0.81,69.3
0.809,66.8
0.811,69.0
0.807,67.0
0.811,66.1
0.81,67.9
0.815,69.5
0.815,67.6
