35412744-A_0.35 2787 Maq 30 Alpha 488 - S
CCH,tension
0.812,67.9
0.816,67.2
0.808,65.1
0.808,69.5
0.805,66.5
0.817,70.5
0.806,70.3
0.814,66.1
0.808,68.0
0.814,66.4
0.807,65.1
0.809,70.2
0.802,68.9
0.806,68.3
0.804,67.3
0.807,68.5
0.815,65.0
0.811,71.0
0.817,68.3
0.811,68.1
0.807,65.1
0.815,63.9
0.807,65.9
0.811,67.4
0.81,70.5
0.817,66.1
0.811,65.4
0.811,65.5
0.814,69.0
0.813,68.6
0.807,67.4
0.812,65.7
0.812,70.5
0.814,65.9
0.812,69.5
0.805,71.1
0.812,65.8
0.799,68.0
0.808,67.2
0.811,68.6
0.817,69.0
0.809,71.3
0.81,68.7
0.813,67.6
0.809,69.1
0.809,64.7
0.81,67.7
0.805,63.8
0.812,68.9
0.811,70.2
0.807,66.3
0.806,66.1
0.808,67.3
0.806,68.5
0.811,70.2
0.803,67.6
0.812,66.0
0.81,68.1
0.813,66.1
0.811,64.9
0.813,67.5
0.814,64.9
0.812,71.3
0.815,67.4
0.807,66.4
0.815,65.9
0.811,67.3
0.811,63.7
0.817,68.8
0.818,68.3
0.807,68.5
0.803,68.2
0.818,69.7
0.806,68.4
0.811,68.8
0.813,67.9
0.809,64.5
0.816,65.4
0.811,64.0
0.809,66.8
0.808,67.5
0.811,68.9
0.808,66.4
0.802,67.7
0.819,68.6
0.811,69.5
0.807,64.5
0.805,66.5
0.816,66.8
0.81,68.2
0.811,68.4
0.811,68.6
0.805,69.0
0.812,68.7
0.809,72.4
0.806,66.7
0.813,71.1
0.81,68.1
0.812,67.3
0.806,68.8
