35412744-A_0.35 4968 Maq 30 Alpha 488 - S
CCH,tension
0.806,70.1
0.814,66.4
0.809,66.7
0.808,67.2
0.815,65.9
0.81,67.7
0.813,67.9
0.805,68.7
0.812,67.4
0.802,68.8
0.808,65.7
0.808,67.1
0.816,68.1
0.806,67.1
0.808,66.9
0.804,66.4
0.81,67.6
0.803,66.5
0.808,69.3
0.816,66.7
0.804,65.7
0.814,67.7
0.807,66.7
0.811,67.9
0.813,67.0
0.802,66.7
0.814,68.6
0.812,67.8
0.807,67.9
0.807,68.2
0.808,66.9
0.808,67.9
0.808,67.9
0.812,68.9
0.808,66.6
0.81,67.3
0.811,66.8
0.814,66.3
0.812,69.0
0.803,67.2
0.814,67.6
0.808,65.5
0.808,69.7
0.812,66.1
0.814,67.0
0.814,67.2
0.809,66.8
0.809,67.1
0.812,68.2
0.815,68.8
0.81,68.4
0.81,66.8
0.802,68.4
0.808,68.2
0.806,66.7
0.806,67.8
0.81,68.5
0.81,66.4
0.816,65.8
0.819,68.1
0.805,67.6
0.809,67.6
0.811,67.0
0.815,68.7
0.818,68.3
0.814,67.1
0.807,66.4
0.805,67.3
0.811,67.5
0.808,68.2
0.814,65.5
0.807,67.8
0.814,66.4
0.811,68.6
0.809,67.3
0.811,66.2
0.816,67.4
0.809,67.0
0.808,66.2
0.812,68.2
0.817,67.9
0.812,68.1
0.799,67.9
0.811,69.7
0.809,66.8
0.808,68.2
0.799,67.2
0.814,67.3
0.805,68.7
0.811,66.8
0.814,68.0
0.808,68.5
0.811,66.8
0.815,68.7
0.811,68.1
0.809,67.6
0.809,68.6
0.809,67.8
0.81,67.0
0.82,67.5
