35412744-A_0.35 832 Maq 30 Alpha 488 - S
CCH,tension
0.816,65.8
0.807,66.7
0.806,67.9
0.814,67.6
0.808,66.9
0.817,66.1
0.811,67.5
0.804,67.4
0.809,67.5
0.811,67.6
0.804,67.1
0.809,68.0
0.818,67.6
0.808,66.8
0.808,67.2
0.815,68.5
0.799,65.7
0.813,68.4
0.818,67.8
0.808,67.5
0.811,65.5
0.811,68.6
0.805,67.6
0.811,67.2
0.809,66.3
0.803,66.9
0.816,66.8
0.807,67.7
0.811,66.1
0.81,68.6
0.814,67.7
0.811,67.2
0.815,66.2
0.813,68.8
0.8,65.7
0.809,68.2
0.812,66.9
0.807,67.8
0.811,65.8
0.813,66.9
0.805,66.4
0.815,68.9
0.813,66.2
0.819,67.4
0.803,68.0
0.806,67.9
0.809,68.4
0.808,65.6
0.813,67.3
0.808,67.5
0.81,67.2
0.807,67.0
0.808,67.0
0.814,68.4
0.815,66.1
0.804,66.7
0.813,67.3
0.817,67.0
0.814,65.4
0.814,67.4
0.811,66.9
0.808,66.9
0.807,67.6
0.818,67.5
0.81,67.1
0.806,68.3
0.808,66.5
0.815,68.2
0.804,68.0
0.801,67.3
0.806,67.6
0.812,66.8
0.812,66.0
0.802,66.8
0.808,68.6
0.812,67.2
0.807,69.6
0.809,68.2
0.81,65.9
0.81,68.2
0.814,68.2
0.807,68.3
0.811,67.4
0.807,69.1
0.817,67.6
0.806,64.7
0.809,66.6
0.809,65.9
0.802,66.8
0.808,67.8
0.805,67.0
0.806,65.4
0.812,66.1
0.812,68.0
0.813,66.7
0.807,67.7
0.814,68.8
0.81,66.5
0.809,66.2
0.808,65.8
