35412744-A_0.35 767 Maq 30 Alpha 488 - S
CCH,tension
0.809,69.8
0.812,68.9
0.811,66.3
0.813,66.8
0.807,66.1
0.811,66.3
0.808,63.5
0.816,69.3
0.811,69.4
0.812,64.5
0.814,68.8
0.819,65.7
0.808,67.2
0.808,67.9
0.811,66.7
0.813,67.3
0.81,70.1
0.811,67.8
0.804,68.1
0.819,65.4
0.806,66.5
0.813,63.4
0.807,69.7
0.811,67.6
0.807,66.1
0.808,67.1
0.808,69.3
0.809,67.4
0.807,65.1
0.811,67.5
0.805,65.8
0.812,69.5
0.81,67.4
0.808,65.2
0.806,68.6
0.815,68.9
0.808,66.1
0.816,68.4
0.804,68.5
0.808,69.2
0.813,69.5
0.814,71.2
0.804,64.8
0.823,63.4
0.807,66.8
0.817,71.9
0.811,71.9
0.81,68.6
0.805,63.8
0.812,66.7
0.817,69.3
0.805,70.0
0.804,69.9
0.813,69.6
0.811,66.9
0.815,67.3
0.815,67.7
0.811,68.1
0.808,69.6
0.805,66.3
0.805,69.2
0.805,65.8
0.81,64.4
0.814,63.9
0.812,69.7
0.806,68.4
0.809,64.7
0.81,65.7
0.81,71.2
0.811,67.7
0.806,71.0
0.809,68.7
0.808,65.1
0.818,69.7
0.805,65.0
0.821,71.3
0.811,64.2
0.814,69.2
0.818,67.5
0.81,65.9
0.814,69.7
0.815,67.1
0.809,71.8
0.81,68.7
0.815,68.4
0.815,67.6
0.804,68.2
0.808,68.2
0.81,67.5
0.811,70.7
0.803,64.5
0.803,69.0
0.81,68.1
0.815,69.8
0.813,67.4
0.805,68.2
0.813,66.8
0.809,69.9
0.807,67.8
0.804,66.2
