35412744-A_0.35 2731 Maq 30 Alpha 488 - S
CCH,tension
0.812,68.4
0.817,70.3
0.815,65.9
0.81,72.2
0.814,69.5
0.813,67.0
0.803,67.0
0.811,71.5
0.808,67.9
0.809,64.2
0.811,65.6
0.807,65.6
0.803,65.8
0.804,66.5
0.8,67.1
0.819,67.1
0.802,67.6
0.804,65.2
0.812,67.3
0.804,69.5
0.806,67.4
0.819,65.2
0.808,70.4
0.812,64.9
0.813,64.4
0.811,70.0
0.816,68.2
0.81,68.3
0.813,69.5
0.806,66.8
0.81,64.9
0.812,67.9
0.806,70.2
0.808,66.7
0.804,66.6
0.812,68.3
0.812,68.2
0.811,68.0
0.804,70.1
0.814,66.8
0.803,69.3
0.805,67.1
0.81,69.0
0.818,66.9
0.812,70.3
0.811,69.9
0.815,68.3
0.805,69.4
0.815,66.7
0.81,68.0
0.813,62.8
0.809,70.6
0.812,69.1
0.812,67.3
0.809,66.7
0.808,71.1
0.805,65.7
0.812,69.9
0.807,64.3
0.806,68.2
0.805,67.3
0.805,67.7
0.81,67.5
0.816,67.4
0.809,62.0
0.806,67.1
0.815,66.8
0.809,68.0
0.802,68.0
0.813,65.9
0.812,67.4
0.808,66.1
0.801,65.4
0.815,68.4
0.817,69.3
0.814,66.5
0.812,69.8
0.808,69.4
0.81,64.5
0.816,66.8
0.813,66.4
0.804,66.2
0.807,66.2
0.805,68.4
0.813,71.7
0.817,64.8
0.818,70.3
0.807,66.6
0.806,68.4
0.814,69.9
0.811,70.3
0.811,64.2
0.808,67.4
0.809,71.2
0.811,64.7
0.812,66.5
0.809,64.0
0.805,66.1
0.808,66.2
0.806,66.5
