35412744-A_0.35 1332 Maq 30 Alpha 488 - S
CCH,tension
0.81,68.4
0.812,68.3
0.807,67.4
0.808,66.5
0.808,68.4
0.804,65.1
0.808,69.3
0.817,67.8
0.815,64.6
0.811,68.4
0.809,67.9
0.811,68.1
0.814,65.6
0.811,65.6
0.813,65.5
0.809,73.5
0.814,68.0
0.809,68.2
0.804,66.1
0.814,71.1
0.806,65.7
0.807,68.4
0.81,70.2
0.808,65.3
0.814,70.0
0.809,68.7
0.814,65.4
0.81,68.0
0.811,69.9
0.808,67.2
0.815,69.3
0.813,63.2
0.809,66.0
0.814,63.9
0.812,68.0
0.816,61.5
0.807,61.8
0.813,64.9
0.809,63.7
0.811,66.0
0.811,67.6
0.809,65.3
0.81,65.9
0.816,65.1
0.806,69.2
0.808,68.3
0.812,67.0
0.811,65.8
0.814,67.0
0.812,69.2
0.811,67.0
0.818,66.9
0.811,68.4
0.809,65.5
0.816,64.9
0.808,66.5
0.806,67.5
0.806,68.2
0.809,61.8
0.815,67.1
0.811,67.1
0.815,72.0
0.811,68.4
0.814,67.4
0.815,64.3
0.804,64.0
0.809,68.4
0.81,69.9
0.806,66.9
0.808,66.3
0.813,67.0
0.816,66.1
0.811,68.1
0.813,67.7
0.81,65.0
0.812,67.3
0.807,67.7
0.807,67.6
0.806,65.2
0.808,67.7
0.809,66.0
0.814,66.0
0.806,67.0
0.811,67.9
0.813,66.5
0.809,67.6
0.812,68.4
0.805,66.4
0.805,68.3
0.801,69.8
0.817,68.0
0.819,66.4
0.803,67.1
0.809,67.1
0.807,64.5
0.816,66.3
0.812,65.7
0.806,66.8
0.814,65.8
0.814,68.7
