13976118-A_6 148 Maq 30 Alpha 488 - S
CCH,tension
2.601,424.9
2.595,435.7
2.596,438.9
2.601,427.3
2.596,431.9
2.597,436.8
2.603,434.0
2.598,425.8
2.605,427.9
2.6,429.7
2.597,445.1
2.6,422.8
2.604,427.2
2.595,435.8
2.591,429.8
2.593,432.8
2.601,435.3
2.607,433.3
2.603,436.2
2.594,446.8
2.594,428.8
2.599,427.4
2.597,443.2
2.601,431.5
2.6,421.0
2.602,431.9
2.601,439.4
2.6,431.6
2.593,428.4
2.597,427.1
2.601,427.8
2.599,429.9
2.595,446.2
2.597,438.0
2.596,432.9
2.594,431.6
2.592,433.2
2.61,439.5
2.602,446.9
2.605,423.9
2.605,437.8
2.601,424.9
2.602,438.0
2.6,428.0
2.594,427.0
2.601,431.7
2.603,430.7
2.603,431.5
2.598,431.7
2.601,442.1
2.593,434.8
2.605,440.4
2.607,430.2
2.603,421.5
2.6,433.3
2.6,422.6
2.602,435.4
2.598,430.5
2.601,434.3
2.593,434.2
2.592,439.4
2.606,433.1
2.597,438.2
2.605,437.2
2.602,427.4
2.604,428.1
2.605,435.3
2.601,436.5
2.596,434.8
2.594,431.9
2.598,428.2
2.599,429.1
2.598,436.4
2.605,433.3
2.601,434.0
2.599,437.2
2.597,434.9
2.607,427.5
2.599,431.2
2.601,422.8
2.607,433.1
2.601,427.4
2.603,429.1
2.603,429.1
2.597,428.0
2.597,431.7
2.599,433.6
2.594,425.5
2.598,427.1
2.603,435.8
2.599,418.3
2.599,432.4
2.598,427.0
2.593,430.9
2.601,425.0
2.596,437.5
2.603,436.6
2.603,435.0
2.598,436.5
2.603,433.6
